image_name,angular_z,linear_x
image_2024-04-08_17:06:19_764548.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:19_833520.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:19_896573.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:19_967012.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_030885.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_096609.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_164512.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_230946.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:20_296706.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:20_365741.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:20_430088.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:20_497658.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_568369.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_631381.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_696981.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_765171.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_831238.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_898955.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:20_965062.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:21_031880.jpeg,0.0,0.2657205000000001
image_2024-04-08_17:06:21_099151.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_165150.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_233374.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_297300.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_367884.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_433317.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_497916.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_566479.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_633045.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_696630.jpeg,-1.0,0.2657205000000001
image_2024-04-08_17:06:21_767337.jpeg,-1.0,0.2657205000000001
