image_name,angular_z,linear_x
image_2024-04-03_23:18:18_795392.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:18_863861.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:18_930196.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:18_997529.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_059649.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_132376.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_196377.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_264002.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_328671.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_397441.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_461278.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_530402.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_597132.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_664245.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_731847.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_795136.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_862379.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_933047.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:19_996352.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_062456.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_132818.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_196850.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_261737.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_333730.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_396741.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_463178.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_531701.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_599410.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_664765.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_733214.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_795460.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_865636.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_932715.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:20_999309.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_062303.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_133540.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_200020.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_263276.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_332929.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_399848.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_462503.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_534164.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_600780.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_664928.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:21_731936.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:21_800777.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:21_865952.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:21_934114.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:21_998040.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_065341.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_134074.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_197006.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_265944.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_333468.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_398080.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_464078.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_534269.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_600225.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_665052.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_735230.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_799586.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_866247.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_932208.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:22_998395.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_065665.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_134139.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_199931.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_264407.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_333695.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_399229.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_465292.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_533548.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_599418.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_665405.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_731261.jpeg,-1.0,0.2657205000000001
image_2024-04-03_23:18:23_798201.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:23_863081.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:23_935576.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_000519.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_061443.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_132190.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_198733.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_263107.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_335658.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_399194.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_463813.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_534089.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_598742.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_667038.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:24_733050.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:24_800365.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:24_867354.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:24_934316.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:24_999360.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_067696.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_136335.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_200286.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_267225.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_333282.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_402890.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_466995.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_535946.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_600233.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_667364.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_735227.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_802724.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_865156.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:25_935889.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_000864.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_065363.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_137638.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_201110.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_269752.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_334972.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_401269.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_467840.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_534055.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_602096.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_670096.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:26_736087.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:26_800670.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:26_870460.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:26_935068.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_003289.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_065367.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_135890.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_201725.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_265112.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_336121.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_401033.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_465431.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_535657.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_600669.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_667203.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_734056.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_802189.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_868926.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:27_936035.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_002930.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_066148.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_134366.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_202046.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_266202.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_334723.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_401878.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_467882.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_533875.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_600698.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_668712.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_736568.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_800506.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_868982.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:28_935026.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_003605.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_066346.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_137405.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_200225.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_269221.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_335696.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_401132.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_466028.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_535718.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_602208.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_668680.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_738488.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_801145.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_867744.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:29_937754.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:30_005718.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:30_069491.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:30_138053.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:30_202884.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:30_267107.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:30_338192.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:30_403652.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:30_470538.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:30_544109.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:30_602669.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:30_670898.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:30_735728.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:30_802663.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:30_867343.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:30_935380.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:31_001412.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:31_069251.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:31_135257.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:31_203297.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:31_269618.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:31_337956.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:31_402102.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:31_468462.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:31_536085.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:31_604178.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:31_667509.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:31_736506.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:31_803222.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:31_867302.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:31_935311.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_002217.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_068718.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_138011.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_204751.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_269820.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_335900.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_404270.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_470286.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_539076.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_603412.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_671807.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_737264.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_802215.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_868948.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:32_941298.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:33_007126.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:33_068065.jpeg,1.0,0.2657205000000001
image_2024-04-03_23:18:33_139600.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:33_205173.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:33_269208.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:33_337509.jpeg,0.0,0.2657205000000001
image_2024-04-03_23:18:33_407536.jpeg,0.0,0.2657205000000001
